"listingValue","product_name","product_url","product_Feature_name","product_Feature_value_name","remove"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Display","Reachability","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Chips","A8 chip with 64-bit architecture","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Chips","M8 motion coprocessor","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","8-megapixel iSight camera with 1.5µ pixels","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Autofocus with Focus Pixels","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","ƒ/2.2 aperture","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Optical image stabilization (iPhone 6 Plus only)","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","True Tone flash","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Five-element lens","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Hybrid IR filter","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Backside illumination sensor","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Sapphire crystal lens cover","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Auto image stabilization","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Auto HDR for photos","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Face detection","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Exposure control","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Panorama (up to 43 megapixels)","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Burst mode","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Tap to focus","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Photo geotagging","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","iSight Camera","Timer mode","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Video Recording","1080p HD video recording (30 fps or 60 fps)","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Video Recording","True Tone flash","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Video Recording","Slo-mo video (120 fps or 240 fps)","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Video Recording","Time-lapse video with stabilization","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Video Recording","Cinematic video stabilization","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Video Recording","Continuous autofocus video","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Video Recording","Take still photos while recording video","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Video Recording","Improved face detection","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Video Recording","3x zoom","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Video Recording","Video geotagging","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","FaceTime HD Camera","1.2-megapixel photos","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","FaceTime HD Camera","ƒ/2.2 aperture","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","FaceTime HD Camera","720p HD video recording","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","FaceTime HD Camera","Backside illumination sensor","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","FaceTime HD Camera","Auto HDR for photos and videos","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","FaceTime HD Camera","Face detection","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","FaceTime HD Camera","Burst mode","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","FaceTime HD Camera","Exposure control","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","FaceTime HD Camera","Timer mode","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Touch ID","Fingerprint identity sensor built into the Home button","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Apple Pay","Pay with your iPhone using Touch ID in stores and in apps","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Cellular and Wireless","Model A1549 (GSM)*/ Model A1522 (GSM)*
UMTS/HSPA+/DC-HSDPA (850, 900, 1700/2100, 1900, 2100 MHz)
GSM/EDGE (850, 900, 1800, 1900 MHz)
LTE (Bands 1, 2, 3, 4, 5, 7, 8, 13, 17, 18, 19, 20, 25, 26, 28, 29)","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Cellular and Wireless","Model A1549 (CDMA)*/ Model A1522 (CDMA)*
CDMA EV-DO Rev. A and Rev. B (800, 1700/2100, 1900, 2100 MHz)
UMTS/HSPA+/DC-HSDPA (850, 900, 1700/2100, 1900, 2100 MHz)
GSM/EDGE (850, 900, 1800, 1900 MHz)
LTE (Bands 1, 2, 3, 4, 5, 7, 8, 13, 17, 18, 19, 20, 25, 26, 28, 29)
Model A1586*/ Model A1524*
CDMA EV-DO Rev. A and Rev. B (800, 1700/2100, 1900, 2100 MHz)
UMTS/HSPA+/DC-HSDPA (850, 900, 1700/2100, 1900, 2100 MHz)
TD-SCDMA 1900 (F), 2000 (A)
GSM/EDGE (850, 900, 1800, 1900 MHz)
FDD-LTE (Bands 1, 2, 3, 4, 5, 7, 8, 13, 17, 18, 19, 20, 25, 26, 28, 29)
TD-LTE (Bands 38, 39, 40, 41)","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Cellular and Wireless","All models
802.11a/b/g/n/ac Wi‑Fi
Bluetooth 4.2 wireless technology
NFC","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Location","Assisted GPS and GLONASS","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Location","Digital compass","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Location","Wi‑Fi","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Location","Cellular","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Location","iBeacon microlocation","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Video Calling3","FaceTime video","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Video Calling3","Initiate video calls over Wi‑Fi or cellular to any FaceTime-enabled device","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Audio Calling3","FaceTime audio","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Audio Calling3","iPhone 6 to any FaceTime audio-enabled device over Wi‑Fi or cellular","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Audio Calling3","Voice over LTE (VoLTE)4","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Audio Calling3","Wi‑Fi calling4","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Audio Playback","Audio formats supported: AAC (8 to 320 Kbps), Protected AAC (from iTunes Store), HE-AAC, MP3 (8 to 320 Kbps), MP3 VBR, Audible (formats 2, 3, 4, Audible Enhanced Audio, AAX, and AAX+), Apple Lossless, AIFF, and WAV","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Audio Playback","User-configurable maximum volume limit","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","TV and Video","AirPlay Mirroring, photos, audio, and video out to Apple TV (2nd generation or later)","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","TV and Video","Video mirroring and video out support: Up to 1080p through Lightning Digital AV Adapter and Lightning to VGA Adapter (adapters sold separately)","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","TV and Video","Video formats supported: H.264 video up to 1080p, 60 frames per second, High Profile level 4.2 with AAC-LC audio up to 160 Kbps, 48kHz, stereo audio in .m4v, .mp4, and .mov file formats; MPEG-4 video up to 2.5 Mbps, 640 by 480 pixels, 30 frames per second, Simple Profile with AAC-LC audio up to 160 Kbps per channel, 48kHz, stereo audio in .m4v, .mp4, and .mov file formats; Motion JPEG (M-JPEG) up to 35 Mbps, 1280 by 720 pixels, 30 frames per second, audio in ulaw, PCM stereo audio in .avi file format","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Siri5","Use your voice to send messages, set reminders, and more","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Siri5","Get proactive suggestions","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Siri5","Use hands-free","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Siri5","Listen and identify songs","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Home/Touch ID sensor","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Volume up/down","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Ring/silent","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","External Buttons and Connectors","On/off-Sleep/wake","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Microphone","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Lightning connector","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","External Buttons and Connectors","3.5-mm stereo headphone minijack","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","External Buttons and Connectors","Built-in speaker","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Power and Battery6","Built-in rechargeable lithium-ion battery","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Power and Battery6","Charging via USB to computer system or power adapter","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Power and Battery6","Talk time: Up to 24 hours on 3G","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Power and Battery6","Internet use: Up to 12 hours on 3G, up to 12 hours on LTE, up to 12 hours on Wi‑Fi","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Power and Battery6","HD video playback: Up to 14 hours","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Power and Battery6","Audio playback: Up to 80 hours","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Power and Battery6","Standby time: Up to 16 days","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Sensors","Touch ID","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Sensors","Barometer","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Sensors","Three-axis gyro","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Sensors","Accelerometer","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Sensors","Proximity sensor","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Sensors","Ambient light sensor","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Operating System","","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Camera","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Photos","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Health","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Messages","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Phone","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","FaceTime","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Mail","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Music","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Wallet","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Safari","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Maps","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Calendar","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","iTunes Store","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","App Store","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Notes","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","News","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Contacts","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","iBooks","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Game Center","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Weather","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Reminders","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Voice Memos","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Clock","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Videos","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Stocks","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Calculator","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Compass","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Podcasts","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Watch","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Tips","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","iCloud Drive","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Find My iPhone","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Built-in Apps","Find My Friends","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Free Apps from Apple7","iMovie","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Free Apps from Apple7","Pages","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Free Apps from Apple7","Keynote","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Free Apps from Apple7","Numbers","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Free Apps from Apple7","iTunes U","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Free Apps from Apple7","GarageBand","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Free Apps from Apple7","Apple Store","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Free Apps from Apple7","Trailers","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Free Apps from Apple7","Remote","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Headphones","Apple EarPods with Remote and Mic","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Headphones","Storage and travel case","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","SIM Card","Nano-SIM","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Connector","Lightning","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Rating for Hearing Aids","iPhone 6 Plus (Model A1522, A1524): M3, T4","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Mail Attachment Support","Viewable document types
.jpg, .tiff, .gif (images); .doc and .docx (Microsoft Word); .htm and .html (web pages); .key (Keynote); .numbers (Numbers); .pages (Pages); .pdf (Preview and Adobe Acrobat); .ppt and .pptx (Microsoft PowerPoint); .txt (text); .rtf (rich text format); .vcf (contact information); .xls and .xlsx (Microsoft Excel); .zip; .ics","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","System Requirements","Apple ID (required for some features)","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","System Requirements","Internet access8","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Environmental Requirements","Operating ambient temperature: 32° to 95° F (0° to 35° C)","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Environmental Requirements","Nonoperating temperature: -4° to 113° F (-20° to 45° C)","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Environmental Requirements","Relative humidity: 5% to 95% noncondensing","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Environmental Requirements","Operating altitude: tested up to 10,000 feet (3000 m)","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Languages","Language support
English (Australia, Canada, UK, U.S.), Chinese (Simplified, Traditional, Traditional Hong Kong), French (Canada, France), German, Italian, Japanese, Korean, Spanish (Mexico, Spain), Arabic, Catalan, Croatian, Czech, Danish, Dutch, Finnish, Greek, Hebrew, Hindi, Hungarian, Indonesian, Malay, Norwegian, Polish, Portuguese (Brazil, Portugal), Romanian, Russian, Slovak, Swedish, Thai, Turkish, Ukrainian, Vietnamese","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Languages","QuickType keyboard support
English (Australia, Canada, India, Singapore, UK, U.S.), Chinese - Simplified (Handwriting, Pinyin, Stroke), Chinese - Traditional (Cangjie, Handwriting, Pinyin, Stroke, Sucheng, Zhuyin), French (Belgium, Canada, France, Switzerland), German (Austria, Germany, Switzerland), Italian, Japanese (Kana, Romaji), Korean, Spanish (Mexico, Spain), Arabic, Bengali, Bulgarian, Catalan, Cherokee, Croatian, Czech, Danish, Dutch, Emoji, Estonian, Filipino, Finnish, Flemish, Greek, Gujarati, Hawaiian, Hebrew, Hindi (Devanagari, Transliteration), Hinglish, Hungarian, Icelandic, Indonesian, Latvian, Lithuanian, Macedonian, Malay, Marathi, Norwegian, Polish, Portuguese (Brazil, Portugal), Punjabi, Romanian, Russian, Serbian (Cyrillic, Latin), Slovak, Slovenian, Swedish, Tamil, Telugu, Thai, Turkish, Ukrainian, Urdu, Vietnamese","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Languages","QuickType keyboard support with predictive input9
English (Australia, Canada, India, Singapore, UK, U.S.), Chinese (Simplified, Traditional), French (Belgium, Canada, France, Switzerland), German (Austria, Germany, Switzerland), Italian, Japanese, Korean, Russian, Spanish (Mexico, Spain), Portuguese (Brazil, Portugal), Thai, Turkish","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Languages","Siri languages
English (Australia, Canada, India, New Zealand, Singapore, UK, U.S.), Spanish (Mexico, Spain, U.S.), French (Belgium, Canada, France, Switzerland), German (Austria, Germany, Switzerland), Italian (Italy, Switzerland), Japanese, Korean, Mandarin (China mainland, Taiwan), Cantonese (Hong Kong), Arabic (Saudi Arabia, United Arab Emirates), Danish (Denmark), Dutch (Belgium, Netherlands), Norwegian (Norway), Russian (Russia), Swedish (Sweden), Turkish (Turkey), Thai (Thailand), Portuguese (Brazil)","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Languages","Dictation languages
English (Australia, Canada, India, Ireland, New Zealand, Philippines, Singapore, South Africa, UK, U.S.), Spanish (Chile, Colombia, Mexico, Spain, U.S.), French (Belgium, Canada, France, Switzerland), German (Austria, Germany, Switzerland), Italian (Italy, Switzerland), Japanese, Korean, Mandarin (China mainland, Taiwan), Cantonese (Hong Kong), Arabic (Saudi Arabia, United Arab Emirates), Catalan, Croatian, Czech, Danish (Denmark), Dutch (Belgium, Netherlands), Finnish, Greek, Hebrew (Israel), Hungarian, Indonesian, Malaysian, Norwegian (Norway), Polish, Portuguese (Brazil, Portugal), Romanian, Russian (Russia), Slovakian, Swedish (Sweden), Turkish (Turkey), Thai (Thailand), Ukrainian, Vietnamese","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Languages","Definition dictionary support
English, Chinese (Simplified), French, German, Hindi, Italian, Japanese, Korean, Spanish, Dutch, Norwegian, Portuguese (Brazil), Russian, Swedish, Thai, Turkish","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Languages","Bilingual dictionary support
Chinese (Simplified), French, German, Japanese, Korean, Spanish","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","Languages","Spell check
English (Australia, Canada, UK, U.S.), French, German, Italian, Spanish, Danish, Dutch, Finnish, Korean, Norwegian, Polish, Portuguese (Brazil, Portugal), Russian, Swedish, Turkish","1"
"","iPhone 6 Plus - Technical Specifications","https://support.apple.com/kb/SP706?viewlocale=en_US&locale=en_US","In the Box","iPhone","1"
